Word,Lg10WF,Lg10CD,Dom_PoS_SUBTLEX,Percentage_dom_PoS,Zipf-value,Klattese
today,4.344883279,3.817631467,Adverb,1,5.636717422,t^-deˈ
toe,2.811575006,2.587710965,Noun,0.998459168,4.103409148,toˈ
toenails,1.954242509,1.929418926,Noun,1,3.246076652,toˈ-neˌlz
toes,2.805500858,2.7084209,Noun,1,4.097335,toˈz
tofu,2.139879086,1.799340549,Noun,0.948905109,3.431713229,toˈ-fu
together,4.291235611,3.809627042,Adverb,0.999948773,5.583069753,t^-gEˈ-DR
toil,1.716003344,1.69019608,Noun,0.529411765,3.007837486,tOˈl
toilet,3.16879202,2.980003372,Noun,0.983016304,4.460626162,tOˈ-l^t
toilets,2.23299611,2.167317335,Noun,1,3.524830253,tOˈ-l^ts
token,2.31386722,2.240549248,Noun,0.838235294,3.605701363,toˈ-k^n
tokens,1.755874856,1.544068044,Noun,1,3.047708998,toˈ-k^nz
tokyo,2.839478047,2.478566496,Name,0.998550725,4.13131219,toˈ-ki-oˌ
told,4.552424846,3.876794976,Verb,0.999102636,5.844258988,toˈld
toledo,2.26245109,2.012837225,Name,1,3.554285232,t^-liˈ-do
tolerance,2.117271296,2.029383778,Noun,1,3.409105438,taˈ-lR-^ns
tolerant,1.819543936,1.748188027,Adjective,1,3.111378078,taˈ-lR-^nt
tolerate,2.550228353,2.495544338,Verb,1,3.842062495,taˈ-lR-eˌt
tolerated,1.86923172,1.84509804,Verb,1,3.161065862,taˈ-lR-eˌ-t^d
toll,2.235528447,2.181843588,Noun,0.842105263,3.527362589,toˈl
tolstoy,1.806179974,1.591064607,Name,1,3.098014116,toˈl-stOˌ
tom,3.74733411,3.045322979,Name,0.988084492,5.039168252,taˈm
tomato,2.480006943,2.309630167,Noun,0.99669967,3.771841085,t^-meˈ-toˌ
tomatoes,2.344392274,2.184691431,Noun,1,3.636226416,t^-meˈ-toz
tomb,2.459392488,2.149219113,Noun,1,3.75122663,tuˈm
tombs,1.755874856,1.602059991,Noun,0.928571429,3.047708998,tuˈmz
tombstone,2.041392685,1.748188027,Noun,1,3.333226827,tuˈm-stoˌn
tommy,3.390935107,2.666517981,Name,0.996326531,4.682769249,taˈ-mi
tomorrow,4.233884109,3.752969865,Adverb,1,5.525718251,t^-maˈ-roˌ
ton,2.583198774,2.506505032,Noun,1,3.875032916,t^ˈn
tone,2.935003151,2.80685803,Noun,0.845348837,4.226837294,toˈn
tones,2.004321374,1.939519253,Noun,0.98989899,3.296155516,toˈnz
tong,2.068185862,1.579783597,Name,0.784482759,3.360020004,tcˈG
tongue,3.201397124,3.048441804,Noun,0.990506329,4.493231266,t^ˈG
tongues,2.198657087,2.152288344,Noun,1,3.490491229,t^ˈGz
tonic,2.292256071,2.158362492,Noun,0.989795918,3.584090214,taˈ-nIk
tonight,4.323210835,3.759592309,Adverb,1,5.615044977,t^-nYˈt
tons,2.682145076,2.591064607,Noun,1,3.973979219,t^ˈnz
tonsils,1.886490725,1.812913357,Noun,0.96,3.178324867,taˈn-s^lz
tony,3.544564097,2.77524626,Name,0.99942759,4.83639824,toˈ-ni
too,4.844793927,3.913866812,Adverb,0.99997138,6.13662807,tuˈ
took,4.241919853,3.806519134,Verb,0.999139365,5.533753995,tUˈk
tool,2.739572344,2.568201724,Noun,0.990875912,4.031406487,tuˈl
toolbox,1.812913357,1.653212514,Noun,1,3.104747499,tuˈl-bcˌks
tools,2.754348336,2.604226053,Noun,1,4.046182478,tuˈlz
toot,1.908485019,1.681241237,Verb,0.475,3.200319161,tuˈt
tooth,2.840733235,2.604226053,Noun,1,4.132567377,tuˈT
toothbrush,2.408239965,2.285557309,Noun,1,3.700074107,tuˈT-br^S
toothpaste,2.206825876,2.049218023,Noun,0.79375,3.498660018,tuˈT-peˌst
toothpick,1.72427587,1.579783597,Noun,0.711538462,3.016110012,tuˈT-pIˌk
toots,2.227886705,1.86332286,Noun,0.467065868,3.519720847,tuˈts
tootsie,1.851258349,1.69019608,Noun,0.536231884,3.143092491,tuˈt-siˈ
top,3.832891945,3.557146142,Noun,0.537420968,5.124726087,taˈp
topaz,1.716003344,0.84509804,Noun,1,3.007837486,toˈ-p@ˌz
topic,2.434568904,2.372912003,Noun,1,3.726403046,taˈ-pIk
topless,2.004321374,1.826074803,Adjective,0.96969697,3.296155516,taˈp-l^s
topper,1.934498451,1.301029996,Name,0.857142857,3.226332593,taˈ-pR
tops,2.575187845,2.515873844,Noun,0.935656836,3.867021987,taˈps
tor,2.10720997,1.301029996,Noun,0.577235772,3.399044112,tcˈr
torah,1.748188027,1.255272505,Name,0.814814815,3.040022169,tcˈ-r^
torch,2.40654018,2.294466226,Noun,0.992125984,3.698374323,tcˈrC
torches,1.785329835,1.707570176,Noun,0.966666667,3.077163977,tcˈr-CIz
tore,2.627365857,2.574031268,Verb,1,3.919199999,tcˈr
tori,1.919078092,1.361727836,Name,0.512195122,3.210912235,tcˈ-ri
torment,2.146128036,2.075546961,Noun,0.664233577,3.437962178,tcˈr-mEˌnt
tormented,1.73239376,1.672097858,Verb,0.641509434,3.024227902,tcˈr-mEˌn-tId
torn,2.743509765,2.662757832,Verb,0.866666667,4.035343907,tcˈrn
tornado,2.117271296,1.886490725,Noun,0.923076923,3.409105438,tcr-neˈ-doˌ
toro,2.133538908,1.322219295,Name,0.519083969,3.425373051,tcˈ-ro
toronto,2.093421685,1.792391689,Name,1,3.385255827,tR-aˈn-to
torpedo,2.514547753,1.913813852,Noun,0.929012346,3.806381895,tcr-piˈ-doˌ
torpedoes,2.181843588,1.857332496,Noun,1,3.47367773,tcr-piˈ-doz
torso,1.977723605,1.886490725,Noun,0.968085106,3.269557747,tcˈr-soˌ
tortoise,1.763427994,1.447158031,Noun,1,3.055262136,tcˈr-t^s
torture,2.910090546,2.748188027,Noun,0.501234568,4.201924688,tcˈr-CR
tortured,2.582063363,2.487138375,Verb,0.847769029,3.873897505,tcˈr-CRd
tortures,1.740362689,1.681241237,Noun,1,3.032196832,tcˈr-CRz
torturing,2.235528447,2.195899652,Verb,0.98245614,3.527362589,tcˈr-CR-IG
toss,2.80140371,2.715167358,Verb,0.824367089,4.093237852,tcˈs
tossed,2.625312451,2.506505032,Verb,1,3.917146593,tcˈst
tossing,2.146128036,2.089905111,Verb,0.964028777,3.437962178,tcˈ-sIG
tot,1.740362689,1.380211242,Noun,0.87037037,3.032196832,taˈt
total,3.283527365,3.149219113,Adjective,0.834895833,4.575361507,toˈ-t^l
totaled,1.770852012,1.72427587,Verb,0.913793103,3.062686154,toˈ-t^ld
totally,3.641275757,3.359266165,Adverb,1,4.933109899,toˈ-t^l-i
tote,1.748188027,1.633468456,Noun,0.611111111,3.040022169,toˈt
toto,2.158362492,1.591064607,Name,0.563380282,3.450196634,toˈ-to
touch,3.877083257,3.602168551,Verb,0.67917819,5.168917399,t^ˈC
touchdown,2.404833717,2.08278537,Noun,0.956521739,3.696667859,t^ˈC-dWˌn
touched,3.177824972,3.065579715,Verb,0.981395349,4.469659114,t^ˈCt
touches,2.540329475,2.489958479,Verb,0.828488372,3.832163617,t^ˈ-C^z
touching,2.948901761,2.865103975,Verb,0.686719637,4.240735903,t^ˈ-CIG
touchy,2.206825876,2.130333768,Adjective,1,3.498660018,t^ˈ-Ci
tough,3.664359875,3.438858659,Adjective,0.988946684,4.956194017,t^ˈf
tougher,2.442479769,2.409933123,Adjective,1,3.734313911,t^ˈ-fR
toughest,2.315970345,2.257678575,Adjective,1,3.607804488,t^ˈ-f^st
toupee,1.812913357,1.662757832,Noun,0.921875,3.104747499,tuˌ-peˈ
tour,3.196452542,2.970811611,Noun,0.931803697,4.488286684,tUˈr
touring,1.892094603,1.785329835,Verb,0.636363636,3.183928745,tUˈ-rIG
tourist,2.376576957,2.274157849,Noun,1,3.668411099,tUˈ-r^st
tourists,2.442479769,2.342422681,Noun,0.996376812,3.734313911,tUˈ-r^sts
tournament,2.667452953,2.198657087,Noun,1,3.959287095,tUˈr-n^-m^nt
tours,2.123851641,2.037426498,Noun,0.947368421,3.415685783,tUˈrz
tout,1.748188027,1.662757832,Noun,0.4,3.040022169,tWˈt
tow,2.471291711,2.294466226,Noun,0.593220339,3.763125853,toˈ
toward,3.068185862,2.944482672,Preposition,1,4.360020004,t^-wcˈrd
towards,3.146128036,3.044931546,Preposition,1,4.437962178,t^-wcˈrdz
towed,1.819543936,1.77815125,Verb,0.96875,3.111378078,toˈd
towel,2.859138297,2.720985744,Noun,0.991678225,4.150972439,tWˈ-^l
towels,2.685741739,2.525044807,Noun,0.983471074,3.977575881,tWˈ-^lz
tower,3.06669855,2.733197265,Noun,0.996578272,4.358532693,tWˈ-R
towers,2.440909082,2.086359831,Noun,0.603636364,3.732743224,tWˈ-Rz
town,4.101918834,3.614580867,Noun,0.997468354,5.393752976,tWˈn
towns,2.465382851,2.324282455,Noun,0.93559322,3.757216994,tWˈnz
townspeople,1.748188027,1.681241237,Noun,1,3.040022169,tWˈnz-piˌ-p^l
toxic,2.399673721,2.26245109,Adjective,0.996,3.691507864,taˈk-sIk
toxicology,1.73239376,1.643452676,Noun,0.923076923,3.024227902,taˌk-sI-kaˈ-l^-Ji
toxins,1.72427587,1.579783597,Noun,1,3.016110012,taˈk-s^nz
toy,2.934498451,2.750508395,Noun,0.919953596,4.226332593,tOˈ
toying,1.763427994,1.72427587,Verb,0.964912281,3.055262136,tOˈ-IG
toyota,1.880813592,1.672097858,Name,1,3.172647734,to-yoˈ-t^
toys,2.829303773,2.641474111,Noun,1,4.121137915,tOˈz
trace,2.995635195,2.84509804,Noun,0.524291498,4.287469337,treˈs
traced,2.344392274,2.28780173,Verb,0.995475113,3.636226416,treˈst
tracer,1.939519253,1.612783857,Noun,0.988095238,3.231353395,treˈ-sR
traces,2.411619706,2.33243846,Noun,0.93385214,3.703453848,treˈ-s^z
tracing,1.939519253,1.892094603,Verb,0.906976744,3.231353395,treˈ-sIG
track,3.453929592,3.248708736,Noun,0.729968232,4.745763734,tr@ˈk
tracked,2.399673721,2.344392274,Verb,1,3.691507864,tr@ˈkt
tracker,1.924279286,1.792391689,Noun,0.903614458,3.216113428,tr@ˈ-kR
tracking,2.828015064,2.671172843,Verb,0.417910448,4.119849206,tr@ˈ-kIG
tracks,2.931966115,2.766412847,Noun,0.951877934,4.223800257,tr@ˈks
tract,1.86923172,1.755874856,Noun,0.95890411,3.161065862,tr@ˈkt
traction,1.986771734,1.892094603,Noun,1,3.278605876,tr@ˈk-S^n
tractor,2.281033367,2.029383778,Noun,1,3.572867509,tr@ˈk-tR
trade,3.254306332,3.051923916,Noun,0.621998883,4.546140474,treˈd
traded,2.348304863,2.267171728,Verb,0.995515695,3.640139005,treˈ-dId
trademark,1.880813592,1.857332496,Noun,1,3.172647734,treˈd-maˌrk
trader,1.908485019,1.770852012,Noun,1,3.200319161,treˈ-dR
trades,1.812913357,1.755874856,Noun,1,3.104747499,treˈdz
trading,2.485721426,2.36361198,Noun,0.557377049,3.777555569,treˈ-dIG
tradition,2.843855423,2.720159303,Noun,1,4.135689565,tr^-dIˈ-S^n
traditional,2.619093331,2.540329475,Adjective,1,3.910927473,tr^-dIˈ-S^-n^l
traditions,2.025305865,1.968482949,Noun,1,3.317140007,tr^-dIˈ-S^nz
traffic,3.162862993,2.996949248,Noun,0.99724328,4.454697135,tr@ˈ-fIk
trafficking,1.73239376,1.662757832,Noun,0.673076923,3.024227902,tr@ˈ-fI-kIG
tragedy,2.859738566,2.753583059,Noun,0.998618785,4.151572708,tr@ˈ-J^-di
tragic,2.795880017,2.707570176,Adjective,1,4.087714159,tr@ˈ-JIk
tragically,1.838849091,1.819543936,Adverb,1,3.130683233,tr@ˈ-JIk-li
trail,2.991226076,2.795880017,Noun,0.895705521,4.283060218,treˈl
trailer,2.763427994,2.465382851,Noun,0.984320557,4.055262136,treˈ-lR
trailing,1.908485019,1.880813592,Verb,0.898734177,3.200319161,treˈ-lIG
trails,2.037426498,1.986771734,Noun,0.834862385,3.32926064,treˈlz
train,3.685652184,3.245759356,Noun,0.826339842,4.977486326,treˈn
trained,2.983626287,2.870403905,Verb,0.830385016,4.275460429,treˈnd
trainee,1.838849091,1.568201724,Noun,1,3.130683233,treˈ-niˈ
trainer,2.45484486,2.167317335,Noun,0.985915493,3.746679002,treˈ-nR
training,3.25358029,3.04060234,Noun,0.838457239,4.545414432,treˈ-nIG
trains,2.620136055,2.423245874,Noun,0.840963855,3.911970197,treˈnz
trait,1.748188027,1.740362689,Noun,1,3.040022169,treˈt
traitor,2.733197265,2.494154594,Noun,0.998148148,4.025031407,treˈ-tR
traitors,2.064457989,1.944482672,Noun,1,3.356292131,treˈ-tRz
traits,1.770852012,1.707570176,Noun,1,3.062686154,treˈts
trajectory,1.977723605,1.838849091,Noun,1,3.269557747,tr^-JEˈk-tR-i
tram,1.851258349,1.612783857,Noun,1,3.143092491,tr@ˈm
tramp,2.627365857,2.419955748,Noun,0.942720764,3.919199999,tr@ˈmp
trampled,1.812913357,1.792391689,Verb,0.84375,3.104747499,tr@ˈm-p^ld
tramps,1.880813592,1.69019608,Noun,0.986842105,3.172647734,tr@ˈmpz
trance,2.42975228,1.968482949,Noun,1,3.721586422,tr@ˈns
tranquilizer,1.968482949,1.851258349,Noun,1,3.260317091,tr@ˈG-kw^-lYˌ-zR
trans,1.785329835,1.579783597,Name,0.833333333,3.077163977,tr@ˈnz
transaction,2.178976947,2.086359831,Noun,1,3.470811089,tr@n-z@ˈk-S^n
transactions,1.755874856,1.707570176,Noun,1,3.047708998,tr@n-z@ˈk-S^nz
transcript,2.848804701,2.789580712,Noun,0.995695839,4.140638843,tr@ˈn-skrIˌpt
transcripts,1.897627091,1.826074803,Noun,1,3.189461233,tr@ˈn-skrIˌpts
transfer,3.020775488,2.831229694,Noun,0.522900763,4.31260963,tr@ns-fRˈ
transferred,2.77815125,2.669316881,Verb,0.943238731,4.069985393,tr@ns-fRˈd
transferring,2.08278537,2.049218023,Verb,0.991666667,3.374619512,tr@ns-fRˈ-IG
transfers,1.812913357,1.770852012,Noun,0.765625,3.104747499,tr@ns-fRˈz
transform,2.053078443,1.954242509,Verb,1,3.344912586,tr@ns-fcˈrm
transformation,2.008600172,1.892094603,Noun,1,3.300434314,tr@ˌns-fR-meˈ-S^n
transformed,2.008600172,1.968482949,Verb,0.99009901,3.300434314,tr@ns-fcˈrmd
transfusion,1.897627091,1.812913357,Noun,1,3.189461233,tr@ns-fyuˈ-Z^n
transient,1.72427587,1.62324929,Adjective,0.980769231,3.016110012,tr@ˈn-Z^nt
transit,2.212187604,2.033423755,Noun,0.895061728,3.504021747,tr@ˈn-z^t
transition,2.204119983,2.136720567,Noun,1,3.495954125,tr@n-zIˈ-S^n
translate,2.392696953,2.274157849,Verb,1,3.684531095,tr@nz-leˈt
translated,2.10720997,2.045322979,Verb,0.992125984,3.399044112,tr@nz-leˈ-t^d
translates,1.875061263,1.602059991,Verb,1,3.166895406,tr@nz-leˈts
translating,1.832508913,1.681241237,Verb,0.895522388,3.124343055,tr@nz-leˈ-tIG
translation,2.380211242,2.315970345,Noun,1,3.672045384,tr@nz-leˈ-S^n
translator,2.064457989,1.892094603,Noun,1,3.356292131,tr@ns-leˈ-tR
transmission,2.639486489,2.423245874,Noun,1,3.931320631,tr@ns-mIˈ-S^n
transmissions,1.924279286,1.819543936,Noun,1,3.216113428,tr@nz-mIˈ-S^nz
transmit,2.167317335,2.021189299,Verb,1,3.459151477,tr@nz-mIˈt
transmitted,2.012837225,1.944482672,Verb,0.666666667,3.304671367,tr@ns-mIˈ-tId
transmitter,2.31386722,2.133538908,Noun,1,3.605701363,tr@ns-mIˈ-tR
transmitting,2,1.875061263,Verb,0.898989899,3.291834142,tr@ns-mIˈ-tIG
transparent,1.968482949,1.939519253,Adjective,0.989130435,3.260317091,tr@n-spEˈ-r^nt
transplant,2.416640507,2.133538908,Noun,0.934615385,3.708474649,tr@ns-pl@ˈnt
transponder,1.857332496,1.591064607,Noun,0.915492958,3.149166639,tr@ns-paˈn-dR
transport,2.757396029,2.572871602,Noun,0.737302977,4.049230171,tr@ns-pcˈrt
transportation,2.45331834,2.396199347,Noun,1,3.745152482,tr@ˌns-pR-teˈ-S^n
transported,2.025305865,1.934498451,Verb,1,3.317140007,tr@ns-pcˈr-t^d
transporter,1.919078092,1.431363764,Noun,0.695121951,3.210912235,tr@ns-pcˈr-tR
transporting,1.880813592,1.838849091,Verb,0.986666667,3.172647734,tr@ns-pcˈr-tIG
transvestite,1.924279286,1.748188027,Noun,0.807228916,3.216113428,tr@nz-vEˈ-stYt
trap,3.085290578,2.906873535,Noun,0.789126853,4.37712472,tr@ˈp
trapeze,1.84509804,1.591064607,Noun,0.869565217,3.136932182,tr^-piˈz
trapped,3.013258665,2.8876173,Verb,0.972789116,4.305092807,tr@ˈpt
traps,2.378397901,2.227886705,Noun,0.966386555,3.670232043,tr@ˈps
trash,3.059563418,2.90579588,Noun,0.818340611,4.35139756,tr@ˈS
trashed,2.130333768,2.079181246,Verb,0.887218045,3.422167911,tr@ˈSt
trashy,1.740362689,1.716003344,Adjective,0.962264151,3.032196832,tr@ˈ-Si
trauma,2.939519253,2.629409599,Noun,1,4.231353395,trcˈ-m^
traumatic,2.1430148,2.079181246,Adjective,1,3.434848942,trc-m@ˈ-tIk
traumatized,1.77815125,1.740362689,Verb,0.644067797,3.069985393,trcˈ-m^-tYˌzd
travel,3.231214648,3.070407322,Verb,0.669606114,4.52304879,tr@ˈ-v^l
traveled,2.536558443,2.460897843,Verb,0.95335277,3.828392585,tr@ˈ-v^ld
traveler,2.190331698,2.08278537,Noun,0.901960784,3.48216584,tr@ˈ-v^-lR
travelers,1.977723605,1.799340549,Noun,0.884210526,3.269557747,tr@ˈ-v^-lRz
traveling,2.860338007,2.753583059,Verb,0.838174274,4.152172149,tr@ˈ-v^l-IG
travelled,1.991226076,1.944482672,Verb,0.989690722,3.283060218,tr@ˈ-v^ld
travelling,2.298853076,2.198657087,Verb,0.742424242,3.590687219,tr@ˈ-v^l-IG
travels,2.460897843,2.409933123,Verb,0.6875,3.752731985,tr@ˈ-v^lz
travis,2.847572659,2.334453751,Name,0.997150997,4.139406801,tr@ˈ-vIs
tray,2.613841822,2.450249108,Noun,0.99756691,3.905675964,treˈ
trays,1.897627091,1.812913357,Noun,1,3.189461233,treˈz
treacherous,2.049218023,2.008600172,Adjective,1,3.341052165,trEˈ-CR-^s
treachery,1.986771734,1.86332286,Noun,1,3.278605876,trEˈ-CR-i
tread,2.068185862,1.973127854,Verb,0.784482759,3.360020004,trEˈd
treason,2.414973348,2.220108088,Noun,1,3.70680749,triˈ-z^n
treasure,2.98811284,2.629409599,Noun,0.883744856,4.279946982,trEˈ-ZR
treasurer,1.763427994,1.491361694,Noun,1,3.055262136,trEˈ-ZR-R
treasures,2.120573931,1.986771734,Noun,0.938931298,3.412408073,trEˈ-ZRz
treasury,2.290034611,1.973127854,Noun,0.994845361,3.581868754,trEˈ-ZR-i
treat,3.422753941,3.263872677,Verb,0.771471812,4.714588083,triˈt
treated,3.086359831,2.995196292,Verb,0.997547016,4.378193973,triˈ-t^d
treating,2.782472624,2.72427587,Verb,1,4.074306766,triˈ-tIG
treatment,2.993876915,2.809559715,Noun,1,4.285711057,triˈt-m^nt
treatments,2.086359831,2.004321374,Noun,1,3.378193973,triˈt-m^nts
treats,2.50242712,2.442479769,Verb,0.738170347,3.794261262,triˈts
treaty,2.380211242,2.089905111,Noun,1,3.672045384,triˈ-ti
tree,3.520614522,3.21031852,Noun,0.986127865,4.812448664,triˈ
trees,3.194791758,2.988558957,Noun,1,4.4866259,triˈz
trek,2.361727836,1.939519253,Name,0.723684211,3.653561978,trEˈk
tremble,2.06069784,1.908485019,Verb,1,3.352531982,trEˈm-b^l
trembling,2.136720567,2.10720997,Verb,0.883211679,3.428554709,trEˈm-b^l-IG
tremendous,2.635483747,2.53529412,Adjective,1,3.927317889,tr^-mEˈn-d^s
tremendously,1.73239376,1.707570176,Adverb,1,3.024227902,tr^-mEˈn-d^s-li
trench,2.198657087,2.012837225,Noun,0.993670886,3.490491229,trEˈnC
trenches,2.037426498,1.851258349,Noun,1,3.32926064,trEˈn-CIz
trend,2.029383778,1.903089987,Noun,0.836538462,3.32121792,trEˈnd
trenton,1.919078092,1.556302501,Name,0.902439024,3.210912235,trEˈn-t^n
trespass,1.86923172,1.832508913,Verb,0.835616438,3.161065862,trEˈs-p@ˌs
trespassing,2.193124598,2.130333768,Verb,0.863636364,3.48495874,trEˈs-p@ˌ-sIG
trey,2.537819095,1.806179974,Name,0.73255814,3.829653237,treˈ
triad,2.245512668,1.799340549,Noun,1,3.53734681,trYˈ-@ˌd
triage,1.929418926,1.77815125,Noun,0.614457831,3.221253068,trYˈ-IJ
trial,3.401228167,2.982723388,Noun,0.999205719,4.69306231,trYˈ-^l
trials,2.29666519,2.178976947,Noun,1,3.588499332,trYˈ-^lz
triangle,2.340444115,2.100370545,Noun,1,3.632278257,trYˈ-@ˌG-g^l
tribal,1.982271233,1.86332286,Adjective,1,3.274105375,trYˈ-b^l
tribe,2.5132176,2.285557309,Noun,1,3.805051742,trYˈb
tribes,2,1.812913357,Noun,1,3.291834142,trYˈbz
tribunal,1.748188027,1.462397998,Noun,1,3.040022169,tr^-byuˈ-n^l
tribune,2.017033339,1.672097858,Noun,1,3.308867481,trIˈ-byun
tribute,2.428134794,2.250420002,Noun,1,3.719968936,trIˈ-byut
trick,3.382377303,3.183839037,Noun,0.796596098,4.674211446,trIˈk
tricked,2.401400541,2.334453751,Verb,0.992063492,3.693234683,trIˈkt
tricks,2.986771734,2.863917377,Noun,0.931888545,4.278605876,trIˈks
tricky,2.609594409,2.501059262,Adjective,1,3.901428551,trIˈ-ki
tried,3.979092901,3.68735057,Verb,0.994438031,5.270927043,trYˈd
tries,2.907411361,2.851869601,Verb,0.948019802,4.199245503,trYˈz
trifle,2.033423755,1.954242509,Noun,0.899082569,3.325257898,trYˈ-f^l
trigger,2.935507266,2.802773725,Noun,0.868604651,4.227341408,trIˈ-gR
triggered,2.103803721,2.071882007,Verb,0.992,3.395637863,trIˈ-gRd
triggers,1.86923172,1.838849091,Verb,0.569444444,3.161065862,trIˈ-gRz
trillion,1.72427587,1.633468456,Noun,1,3.016110012,trIˈ-ly^n
trim,2.340444115,2.264817823,Verb,0.481651376,3.632278257,trIˈm
trinity,2.176091259,1.832508913,Name,0.677852349,3.467925401,trIˈ-n^-ti
trio,1.826074803,1.740362689,Noun,1,3.117908945,triˈ-oˌ
trip,3.62355939,3.374198258,Noun,0.983547926,4.915393532,trIˈp
triple,2.681241237,2.517195898,Adjective,0.521920668,3.97307538,trIˈ-p^l
triplets,1.792391689,1.62324929,Noun,1,3.084225832,trIˈ-pl^ts
tripped,2.346352974,2.267171728,Verb,1,3.638187117,trIˈpt
tripping,2.290034611,2.176091259,Verb,0.989690722,3.581868754,trIˈ-pIG
trips,2.565847819,2.484299839,Noun,0.761517615,3.857681961,trIˈps
tristan,2.195899652,1.447158031,Name,1,3.487733795,trIˈ-st@ˌn
triumph,2.376576957,2.290034611,Noun,0.819327731,3.668411099,trYˈ-^mf
triumphant,1.851258349,1.763427994,Adjective,1,3.143092491,trY-^ˈm-f^nt
trivial,1.973127854,1.929418926,Adjective,1,3.264961996,trIˈ-vi-^l
trojan,1.924279286,1.763427994,Adjective,0.987951807,3.216113428,troˈ-J^n
troll,2.1430148,1.740362689,Noun,0.992647059,3.434848942,troˈl
trolley,1.86332286,1.681241237,Noun,0.986111111,3.155157002,traˈ-li
trombone,1.819543936,1.681241237,Noun,0.815384615,3.111378078,tram-boˈn
troop,2.472756449,2.1430148,Noun,1,3.764590591,truˈp
trooper,2.356025857,1.959041392,Noun,1,3.647859999,truˈ-pR
troopers,1.939519253,1.72427587,Noun,1,3.231353395,truˈ-pRz
troops,2.992995098,2.6599162,Noun,0.99898167,4.284829241,truˈps
trophies,2.071882007,1.949390007,Noun,1,3.363716149,troˈ-fiz
trophy,2.586587305,2.354108439,Noun,1,3.878421447,troˈ-fi
tropical,2.214843848,2.113943352,Adjective,1,3.50667799,traˈ-pI-k^l
trot,1.968482949,1.892094603,Verb,0.736263736,3.260317091,traˈt
trouble,4.056981037,3.679972694,Noun,0.969787458,5.348815179,tr^ˈ-b^l
troubled,2.540329475,2.460897843,Adjective,0.600574713,3.832163617,tr^ˈ-b^ld
troublemaker,2.045322979,1.991226076,Noun,1,3.337157121,tr^ˈ-b^l-meˌ-kR
troubles,2.773786445,2.687528961,Noun,0.868020305,4.065620587,tr^ˈ-b^lz
troublesome,1.903089987,1.819543936,Adjective,1,3.194924129,tr^ˈ-b^l-s^m
troubling,2.079181246,2.045322979,Verb,0.663865546,3.371015388,tr^ˈ-b^l-IG
trough,1.86332286,1.770852012,Noun,1,3.155157002,trcˈf
troupe,1.959041392,1.740362689,Noun,0.877777778,3.250875534,truˈp
trousers,2.421603927,2.269512944,Noun,1,3.713438069,trWˈ-zRz
trout,2.31386722,2.053078443,Noun,0.965853659,3.605701363,trWˈt
troy,2.804139432,2.004321374,Name,0.988906498,4.095973574,trOˈ
truce,2.344392274,2.178976947,Noun,1,3.636226416,truˈs
truck,3.570192561,3.192009593,Noun,0.998384491,4.862026703,tr^ˈk
trucker,1.792391689,1.612783857,Noun,0.836065574,3.084225832,tr^ˈ-kR
trucking,1.73239376,1.556302501,Adjective,0.490566038,3.024227902,tr^ˈ-kIG
truckload,1.716003344,1.633468456,Noun,0.960784314,3.007837486,tr^ˈ-kloˌd
trucks,2.702430536,2.507855872,Noun,1,3.994264679,tr^ˈks
truly,3.262688344,3.128076013,Adverb,0.998907104,4.554522486,truˈ-li
truman,2.309630167,1.913813852,Name,1,3.60146431,truˈ-m^n
trump,2.064457989,1.924279286,Noun,0.686956522,3.356292131,tr^ˈmp
trumpet,2.324282455,2,Noun,0.857142857,3.616116597,tr^ˈm-p^t
trunk,3.004751156,2.749736316,Noun,0.99901088,4.296585298,tr^ˈGk
trunks,2.11058971,2.004321374,Noun,1,3.402423852,tr^ˈGks
trust,3.958468318,3.627673032,Verb,0.884873857,5.250302461,tr^ˈst
trusted,2.932980822,2.847572659,Verb,0.892648775,4.224814964,tr^ˈ-stId
trustees,1.832508913,1.662757832,Noun,1,3.124343055,tr^ˌ-stiˈz
trusting,2.469822016,2.423245874,Verb,0.758503401,3.761656158,tr^ˈ-stIG
trusts,2.278753601,2.238046103,Verb,0.915343915,3.570587743,tr^ˈsts
trustworthy,1.977723605,1.939519253,Adjective,1,3.269557747,tr^ˈst-wRˌ-Di
trusty,1.86332286,1.819543936,Adjective,1,3.155157002,tr^ˈ-sti
truth,3.991314698,3.622628426,Noun,1,5.28314884,truˈT
truthful,2.041392685,2,Adjective,1,3.333226827,truˈT-f^l
truthfully,2.08278537,2.045322979,Adverb,1,3.374619512,truˈT-f^-li
truths,1.913813852,1.86923172,Noun,1,3.205647995,truˈTs
try,4.385874274,3.848435455,Verb,0.952767254,5.677708416,trYˈ
trying,4.358886204,3.83518307,Verb,0.995441995,5.650720347,trYˈ-IG
tryouts,1.819543936,1.612783857,Noun,0.921875,3.111378078,trYˈ-Wˌts
ts,1.939519253,1.69019608,Letter,0.611111111,3.231353395,tiˈ-Eˈs
tu,2.214843848,1.982271233,Noun,0.802469136,3.50667799,tuˈ
tub,2.811575006,2.664641976,Noun,0.99845679,4.103409148,t^ˈb
tuba,1.792391689,1.51851394,Noun,1,3.084225832,tuˈ-b^
tube,2.923761961,2.658964843,Noun,1,4.215596103,tuˈb
tubes,2.5289167,2.326335861,Noun,1,3.820750842,tuˈbz
tuck,2.609594409,2.419955748,Verb,0.73164557,3.901428551,t^ˈk
tucked,2.201397124,2.173186268,Verb,1,3.493231266,t^ˈkt
